"";"rules";"support";"confidence";"lift"
"190";"{rbmedicalaidtype_name=Дневной стационар взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.426146010186757;1;1.03062117235346
"191";"{rbmedicalaidtype_name=Дневной стационар взрослый,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.426146010186757;0.825657894736842;0.992474489795918
"192";"{rbmedicalaidtype_name=Дневной стационар взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.426146010186757;1;1.00084961767205
"193";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.426146010186757;0.825657894736842;0.992474489795918
"194";"{rbmedicalaidtype_name=Дневной стационар взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.426146010186757;1;1.00084961767205
"195";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.426146010186757;0.825657894736842;0.992474489795918
"196";"{rbmedicalaidtype_name=Дневной стационар взрослый,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.426146010186757;1;1
"197";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.426146010186757;0.825657894736842;0.992474489795918
"198";"{rbmedicalaidtype_name=Дневной стационар взрослый,execperson_name=Врач-терапевт} => {rbspeciality_name=Терапевт}";0.516129032258065;1;1.03062117235346
"199";"{rbmedicalaidtype_name=Дневной стационар взрослый,rbspeciality_name=Терапевт} => {execperson_name=Врач-терапевт}";0.516129032258065;1;1.03152364273205
"200";"{rbmedicalaidtype_name=Дневной стационар взрослый,execperson_name=Врач-терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.516129032258065;1;1.00084961767205
"201";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый} => {execperson_name=Врач-терапевт}";0.516129032258065;1;1.03152364273205
"202";"{rbmedicalaidtype_name=Дневной стационар взрослый,execperson_name=Врач-терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.516129032258065;1;1.00084961767205
"203";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый} => {execperson_name=Врач-терапевт}";0.516129032258065;1;1.03152364273205
"204";"{rbmedicalaidtype_name=Дневной стационар взрослый,execperson_name=Врач-терапевт} => {rbfinance_name=ОМС}";0.516129032258065;1;1
"205";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый} => {execperson_name=Врач-терапевт}";0.516129032258065;1;1.03152364273205
"206";"{rbmedicalaidtype_name=Дневной стационар взрослый,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.516129032258065;1;1.00084961767205
"207";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbspeciality_name=Терапевт}";0.516129032258065;1;1.03062117235346
"208";"{rbmedicalaidtype_name=Дневной стационар взрослый,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.516129032258065;1;1.00084961767205
"209";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbspeciality_name=Терапевт}";0.516129032258065;1;1.03062117235346
"210";"{rbmedicalaidtype_name=Дневной стационар взрослый,rbspeciality_name=Терапевт} => {rbfinance_name=ОМС}";0.516129032258065;1;1
"211";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbspeciality_name=Терапевт}";0.516129032258065;1;1.03062117235346
"212";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.516129032258065;1;1.00084961767205
"213";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbeventtypepurpose_name=Дневной стационар}";0.516129032258065;1;1.00084961767205
"214";"{rbeventtypepurpose_name=Дневной стационар,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbfinance_name=ОМС}";0.516129032258065;1;1
"215";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbeventtypepurpose_name=Дневной стационар}";0.516129032258065;1;1.00084961767205
"216";"{rbmedicalaidkind_name=специализированная медицинская помощь,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbfinance_name=ОМС}";0.516129032258065;1;1
"217";"{rbfinance_name=ОМС,rbmedicalaidtype_name=Дневной стационар взрослый} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.516129032258065;1;1.00084961767205
"218";"{client_age=60-100,client_sex=Female} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.32258064516129;0.84070796460177;1.01056528806213
"219";"{client_age=60-100,client_sex=Female} => {execperson_name=Врач-терапевт}";0.377758913412564;0.984513274336283;1.01554871906142
"220";"{client_age=60-100,client_sex=Female} => {rbspeciality_name=Терапевт}";0.378607809847199;0.986725663716814;1.01694036033106
"221";"{client_age=60-100,client_sex=Female} => {rbeventtypepurpose_name=Дневной стационар}";0.382852292020374;0.997787610619469;0.998635348606401
"222";"{client_age=60-100,client_sex=Female} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.382852292020374;0.997787610619469;0.998635348606401
"223";"{client_age=60-100,client_sex=Female} => {rbfinance_name=ОМС}";0.383701188455009;1;1
"224";"{client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {execperson_name=Врач-терапевт}";0.48641765704584;0.989637305699482;1.02083427855866
"225";"{client_age=60-100,execperson_name=Врач-терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.48641765704584;0.835276967930029;1.00403700838936
"226";"{client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbspeciality_name=Терапевт}";0.487266553480475;0.991364421416235;1.02172116222951
"227";"{client_age=60-100,rbspeciality_name=Терапевт} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.487266553480475;0.83551673944687;1.0043252235392
"228";"{client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbeventtypepurpose_name=Дневной стационар}";0.490662139219015;0.998272884283247;0.99912103456726
"229";"{rbeventtypepurpose_name=Дневной стационар,client_age=60-100} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.490662139219015;0.832853025936599;1.00112333117685
"230";"{client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.490662139219015;0.998272884283247;0.99912103456726
"231";"{rbmedicalaidkind_name=специализированная медицинская помощь,client_age=60-100} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.490662139219015;0.832853025936599;1.00112333117685
"232";"{client_age=60-100,rbdocumenttype_name=ПАСПОРТ РОССИИ} => {rbfinance_name=ОМС}";0.49151103565365;1;1
"233";"{rbfinance_name=ОМС,client_age=60-100} => {rbdocumenttype_name=ПАСПОРТ РОССИИ}";0.49151103565365;0.833093525179856;1.00141242108354
"234";"{client_age=60-100,execperson_name=Врач-терапевт} => {rbspeciality_name=Терапевт}";0.582342954159593;1;1.03062117235346
"235";"{client_age=60-100,rbspeciality_name=Терапевт} => {execperson_name=Врач-терапевт}";0.582342954159593;0.998544395924309;1.03002215271352
"236";"{client_age=60-100,execperson_name=Врач-терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.582342954159593;1;1.00084961767205
"237";"{rbeventtypepurpose_name=Дневной стационар,client_age=60-100} => {execperson_name=Врач-терапевт}";0.582342954159593;0.988472622478386;1.01963288027981
"238";"{client_age=60-100,execperson_name=Врач-терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.582342954159593;1;1.00084961767205
"239";"{rbmedicalaidkind_name=специализированная медицинская помощь,client_age=60-100} => {execperson_name=Врач-терапевт}";0.582342954159593;0.988472622478386;1.01963288027981
"240";"{client_age=60-100,execperson_name=Врач-терапевт} => {rbfinance_name=ОМС}";0.582342954159593;1;1
"241";"{rbfinance_name=ОМС,client_age=60-100} => {execperson_name=Врач-терапевт}";0.582342954159593;0.98705035971223;1.01816578261034
"242";"{client_age=60-100,rbspeciality_name=Терапевт} => {rbeventtypepurpose_name=Дневной стационар}";0.582342954159593;0.998544395924309;0.99939277688941
"243";"{rbeventtypepurpose_name=Дневной стационар,client_age=60-100} => {rbspeciality_name=Терапевт}";0.582342954159593;0.988472622478386;1.01874081301797
"244";"{client_age=60-100,rbspeciality_name=Терапевт} => {rbmedicalaidkind_name=специализированная медицинская помощь}";0.582342954159593;0.998544395924309;0.99939277688941
